ÐòºÅ,V1,V2,label
4071,-2.08 ,5.01 ,1
4072,4.02 ,4.98 ,3
4073,10.65 ,5.97 ,3
4074,-1.11 ,0.78 ,2
4075,-5.21 ,2.86 ,1
4076,5.99 ,7.53 ,3
4077,-0.55 ,1.65 ,2
4078,7.13 ,4.24 ,3
4079,-4.13 ,6.14 ,1
4080,10.37 ,1.34 ,3
4081,4.59 ,6.59 ,3
4082,-2.80 ,6.60 ,1
4083,0.84 ,-1.13 ,2
4084,2.48 ,3.11 ,2
4085,1.12 ,2.64 ,2
4086,0.93 ,0.98 ,2
4087,1.40 ,2.13 ,2
4088,7.84 ,6.66 ,3
4089,1.31 ,1.05 ,2
4090,4.04 ,4.46 ,3
4091,8.50 ,1.90 ,3
4092,-5.52 ,5.75 ,1
4093,7.12 ,5.05 ,3
4094,-3.05 ,2.98 ,1
4095,-4.08 ,2.96 ,1
4096,-5.11 ,1.18 ,1
4097,0.89 ,0.12 ,2
4098,-3.59 ,6.75 ,1
4099,-1.61 ,7.64 ,1
4100,6.97 ,7.88 ,3
4101,4.78 ,5.49 ,3
4102,-4.45 ,2.73 ,1
4103,8.94 ,4.82 ,3
4104,1.51 ,3.70 ,2
4105,2.87 ,5.14 ,3
4106,8.61 ,4.46 ,3
4107,2.32 ,3.43 ,2
4108,-6.43 ,3.70 ,1
4109,9.49 ,6.53 ,3
4110,-6.19 ,3.23 ,1
4111,-6.52 ,5.17 ,1
4112,-6.51 ,4.03 ,1
4113,0.34 ,3.45 ,2
4114,-4.76 ,5.15 ,1
4115,-5.41 ,6.80 ,1
4116,-4.53 ,6.69 ,1
4117,-1.39 ,5.46 ,1
4118,6.89 ,4.44 ,3
4119,0.62 ,1.04 ,2
4120,-0.81 ,2.18 ,1
4121,1.54 ,1.45 ,2
4122,-4.28 ,6.10 ,1
4123,4.20 ,3.35 ,3
4124,6.58 ,7.82 ,3
4125,0.39 ,3.49 ,2
4126,6.74 ,5.29 ,3
4127,2.39 ,2.20 ,2
4128,1.52 ,3.54 ,2
4129,-5.61 ,4.42 ,1
4130,8.14 ,2.39 ,3
4131,-4.94 ,4.04 ,1
4132,3.41 ,6.17 ,3
4133,1.11 ,0.52 ,2
4134,-6.17 ,3.99 ,1
4135,-0.08 ,2.53 ,2
4136,3.51 ,9.29 ,3
4137,-0.06 ,4.00 ,2
4138,-4.05 ,4.10 ,1
4139,0.17 ,1.29 ,2
4140,-3.60 ,7.73 ,1
4141,-0.53 ,3.23 ,2
4142,-3.66 ,4.33 ,1
4143,5.65 ,7.83 ,3
4144,7.84 ,8.06 ,3
4145,-3.58 ,3.66 ,1
4146,5.74 ,4.36 ,3
4147,-2.86 ,4.65 ,1
4148,-3.37 ,2.22 ,1
4149,6.90 ,2.83 ,3
4150,-5.27 ,2.60 ,1
4151,8.72 ,7.26 ,3
4152,-4.60 ,7.75 ,1
4153,5.33 ,7.57 ,3
4154,8.69 ,7.35 ,3
4155,6.89 ,6.64 ,3
4156,0.08 ,4.29 ,2
4157,3.31 ,0.87 ,2
4158,0.77 ,2.84 ,2
4159,0.82 ,0.38 ,2
4160,1.48 ,1.66 ,2
4161,-9.13 ,5.83 ,1
4162,-5.88 ,6.59 ,1
4163,-2.66 ,3.06 ,1
4164,8.27 ,5.79 ,3
4165,6.21 ,9.22 ,3
4166,8.59 ,4.89 ,3
4167,5.98 ,6.50 ,3
4168,-2.66 ,4.36 ,1
4169,-2.73 ,-0.13 ,1
4170,-3.43 ,3.44 ,1
4171,-3.58 ,3.76 ,1
4172,8.31 ,7.74 ,3
4173,-2.98 ,6.20 ,1
4174,1.50 ,3.82 ,2
4175,-4.35 ,4.47 ,1
4176,0.32 ,2.65 ,2
4177,1.10 ,2.71 ,2
4178,4.18 ,7.98 ,3
4179,2.92 ,1.54 ,2
4180,1.97 ,3.18 ,2
4181,-2.72 ,2.73 ,1
4182,0.82 ,1.87 ,2
4183,-2.94 ,4.76 ,1
4184,7.03 ,6.48 ,3
4185,0.62 ,3.12 ,2
4186,-4.01 ,4.28 ,1
4187,2.74 ,1.65 ,2
4188,8.86 ,5.88 ,3
4189,8.38 ,6.75 ,3
4190,-2.86 ,5.66 ,1
4191,-5.25 ,6.78 ,1
4192,0.89 ,-0.39 ,2
4193,-4.05 ,-0.26 ,1
4194,-1.18 ,2.86 ,2
4195,4.82 ,6.73 ,3
4196,-2.90 ,6.18 ,1
4197,3.33 ,2.87 ,3
4198,2.44 ,4.58 ,2
4199,0.63 ,-0.59 ,2
4200,-5.23 ,6.58 ,1
4201,-2.89 ,4.37 ,1
4202,7.03 ,5.16 ,3
4203,-5.32 ,3.30 ,1
4204,3.74 ,8.17 ,3
4205,0.43 ,3.02 ,2
4206,-3.90 ,6.11 ,1
4207,4.87 ,2.15 ,3
4208,-1.59 ,1.18 ,1
4209,-1.91 ,1.92 ,1
4210,-4.29 ,1.92 ,1
4211,0.70 ,-0.78 ,2
4212,-4.33 ,4.84 ,1
4213,8.62 ,6.79 ,3
4214,6.35 ,5.41 ,3
4215,3.26 ,3.33 ,2
4216,-3.97 ,3.81 ,1
4217,-4.94 ,4.34 ,1
4218,2.25 ,5.19 ,3
4219,-3.42 ,4.36 ,1
4220,-0.75 ,4.72 ,2
4221,7.38 ,4.39 ,3
4222,-2.52 ,2.56 ,1
4223,6.00 ,4.59 ,3
4224,5.89 ,3.31 ,3
4225,-1.12 ,6.04 ,1
4226,7.35 ,7.37 ,3
4227,0.92 ,1.53 ,2
4228,-1.12 ,3.83 ,1
4229,4.74 ,6.16 ,3
4230,-5.82 ,-1.68 ,1
4231,8.37 ,4.90 ,3
4232,9.62 ,6.66 ,3
4233,8.49 ,4.35 ,3
4234,-3.29 ,3.53 ,1
4235,-5.70 ,4.83 ,1
4236,-0.54 ,2.99 ,2
4237,8.11 ,4.78 ,3
4238,4.76 ,3.87 ,3
4239,-5.17 ,0.68 ,1
4240,-0.85 ,5.13 ,1
4241,2.13 ,4.25 ,3
4242,0.99 ,3.95 ,2
4243,1.36 ,8.20 ,3
4244,-6.00 ,1.96 ,1
4245,-1.10 ,5.15 ,1
4246,-3.53 ,4.58 ,1
4247,5.58 ,3.09 ,3
4248,3.37 ,6.35 ,3
4249,2.90 ,1.38 ,2
4250,1.28 ,1.99 ,2
4251,-0.33 ,1.22 ,1
4252,3.60 ,0.78 ,2
4253,-4.54 ,5.53 ,1
4254,-0.39 ,1.35 ,2
4255,1.38 ,3.18 ,2
4256,0.41 ,1.32 ,2
4257,-0.55 ,6.46 ,3
4258,-6.15 ,5.68 ,1
4259,6.95 ,6.97 ,3
4260,6.62 ,4.40 ,3
4261,7.27 ,8.47 ,3
4262,-2.66 ,3.98 ,1
4263,5.83 ,4.97 ,3
4264,-7.14 ,5.78 ,1
4265,7.61 ,7.49 ,3
4266,-5.48 ,5.61 ,1
4267,1.63 ,0.33 ,2
4268,3.30 ,4.43 ,3
4269,1.51 ,1.59 ,2
4270,2.06 ,1.99 ,2
4271,0.47 ,1.27 ,2
4272,-2.68 ,3.18 ,1
4273,5.03 ,5.45 ,3
4274,0.81 ,3.22 ,2
4275,1.55 ,2.46 ,2
4276,11.32 ,9.16 ,3
4277,-0.62 ,2.61 ,2
4278,2.91 ,4.36 ,3
4279,1.58 ,1.13 ,2
4280,-4.62 ,5.94 ,1
4281,-0.81 ,5.85 ,1
4282,1.40 ,3.82 ,2
4283,4.40 ,6.50 ,3
4284,9.24 ,3.47 ,3
4285,5.24 ,2.65 ,3
4286,4.92 ,9.38 ,3
4287,7.30 ,4.95 ,3
4288,-2.41 ,1.48 ,1
4289,0.68 ,3.01 ,2
4290,-4.54 ,2.88 ,1
4291,7.33 ,9.30 ,3
4292,0.12 ,1.95 ,2
4293,2.28 ,0.51 ,2
4294,-0.47 ,0.27 ,2
4295,1.58 ,2.84 ,2
4296,-3.03 ,1.49 ,1
4297,6.59 ,6.10 ,3
4298,2.52 ,1.01 ,2
4299,3.31 ,4.28 ,3
4300,1.01 ,0.81 ,2
4301,5.73 ,9.13 ,3
4302,-0.08 ,2.46 ,2
4303,-2.74 ,4.50 ,1
4304,5.27 ,8.09 ,3
4305,-6.43 ,7.24 ,1
4306,7.23 ,4.93 ,3
4307,-4.01 ,0.77 ,1
4308,2.48 ,1.91 ,2
4309,-3.50 ,4.86 ,1
4310,-3.26 ,4.73 ,1
4311,-5.82 ,4.87 ,1
4312,0.99 ,4.75 ,3
4313,2.22 ,6.60 ,3
4314,-3.44 ,4.20 ,1
4315,-0.81 ,3.45 ,2
4316,-7.26 ,-0.36 ,1
4317,-3.46 ,1.40 ,1
4318,-0.79 ,3.91 ,1
4319,1.20 ,1.68 ,2
4320,-3.02 ,1.49 ,1
4321,4.79 ,3.86 ,3
4322,0.37 ,5.80 ,1
4323,-0.29 ,0.64 ,2
4324,2.35 ,2.28 ,2
4325,5.28 ,9.13 ,3
4326,2.63 ,5.57 ,3
4327,0.56 ,1.07 ,2
4328,0.66 ,3.27 ,2
4329,5.13 ,7.53 ,3
4330,-2.93 ,3.28 ,1
4331,6.34 ,5.50 ,3
4332,-1.25 ,3.60 ,2
4333,0.50 ,2.05 ,2
4334,5.28 ,4.47 ,3
4335,1.82 ,2.52 ,2
4336,-0.78 ,3.26 ,2
4337,5.96 ,10.42 ,3
4338,5.76 ,4.89 ,3
4339,-2.47 ,0.63 ,1
4340,-2.74 ,2.49 ,1
4341,7.61 ,7.53 ,3
4342,4.11 ,8.30 ,3
4343,1.50 ,1.60 ,2
4344,-3.24 ,4.16 ,1
4345,2.51 ,3.45 ,3
4346,-3.14 ,4.93 ,1
4347,-4.06 ,3.94 ,1
4348,1.42 ,6.80 ,3
4349,-6.28 ,3.58 ,1
4350,-4.95 ,2.57 ,1
4351,5.52 ,6.12 ,3
4352,7.03 ,5.05 ,3
4353,-3.48 ,2.86 ,1
4354,-7.16 ,3.82 ,1
4355,9.15 ,10.89 ,3
4356,7.55 ,6.12 ,3
4357,6.93 ,5.59 ,3
4358,1.55 ,1.32 ,2
4359,4.12 ,6.36 ,3
4360,7.42 ,5.83 ,3
4361,8.06 ,5.15 ,3
4362,-4.79 ,3.85 ,1
4363,5.57 ,7.59 ,3
4364,-4.79 ,5.36 ,1
4365,4.57 ,5.99 ,3
4366,-5.40 ,5.42 ,1
4367,5.29 ,3.43 ,3
4368,1.46 ,1.02 ,2
4369,1.49 ,1.01 ,2
4370,11.29 ,9.36 ,3
4371,7.65 ,4.00 ,3
4372,0.71 ,2.52 ,2
4373,-3.14 ,4.66 ,1
4374,-2.93 ,4.53 ,1
4375,1.02 ,2.08 ,2
4376,-4.53 ,3.70 ,1
4377,-4.69 ,3.60 ,1
4378,0.80 ,2.19 ,2
4379,0.58 ,2.72 ,2
4380,2.38 ,2.96 ,2
4381,1.19 ,2.94 ,2
4382,6.25 ,3.72 ,3
4383,0.74 ,1.63 ,2
4384,2.61 ,5.27 ,3
4385,8.12 ,7.21 ,3
4386,0.03 ,2.73 ,2
4387,-4.24 ,1.18 ,1
4388,2.89 ,2.41 ,3
4389,3.41 ,9.38 ,3
4390,-3.56 ,0.62 ,1
4391,-2.59 ,4.63 ,1
4392,1.18 ,2.21 ,2
4393,5.26 ,5.06 ,3
4394,8.17 ,5.50 ,3
4395,3.72 ,0.87 ,2
4396,8.43 ,4.67 ,3
4397,-4.95 ,5.18 ,1
4398,-0.46 ,2.17 ,2
4399,6.54 ,8.95 ,3
4400,-5.41 ,6.29 ,1
4401,-4.47 ,5.87 ,1
4402,4.68 ,3.23 ,3
4403,-1.78 ,1.13 ,2
4404,-2.89 ,4.34 ,1
4405,-3.90 ,4.52 ,1
4406,10.56 ,7.85 ,3
4407,2.65 ,1.09 ,2
4408,-4.84 ,6.77 ,1
4409,-2.70 ,3.28 ,1
4410,5.43 ,4.23 ,3
4411,-5.41 ,1.93 ,1
4412,1.09 ,0.92 ,2
4413,7.75 ,6.31 ,3
4414,3.82 ,1.72 ,3
4415,0.15 ,4.55 ,2
4416,7.79 ,4.28 ,3
4417,1.84 ,0.17 ,2
4418,-0.91 ,2.50 ,1
4419,-1.89 ,0.15 ,1
4420,6.72 ,5.83 ,3
4421,-5.99 ,5.92 ,1
4422,5.08 ,2.57 ,3
4423,-4.40 ,3.92 ,1
4424,2.66 ,3.74 ,2
4425,1.66 ,1.56 ,2
4426,7.56 ,4.04 ,3
4427,1.15 ,2.49 ,2
4428,-1.86 ,1.90 ,1
4429,0.83 ,1.88 ,2
4430,-0.55 ,2.42 ,2
4431,-2.33 ,3.87 ,1
4432,0.52 ,2.54 ,1
4433,0.93 ,4.93 ,2
4434,4.85 ,5.39 ,3
4435,0.32 ,1.34 ,2
4436,0.32 ,1.09 ,2
4437,0.26 ,7.42 ,3
4438,-4.00 ,4.41 ,1
4439,0.90 ,3.12 ,2
4440,1.89 ,0.16 ,2
4441,-4.21 ,3.86 ,1
4442,2.35 ,2.31 ,2
4443,3.66 ,2.98 ,2
4444,9.28 ,8.11 ,3
4445,-0.50 ,2.20 ,2
4446,6.24 ,3.95 ,3
4447,-4.33 ,2.33 ,1
4448,-1.46 ,4.49 ,1
4449,7.41 ,4.44 ,3
4450,5.38 ,6.11 ,3
4451,6.19 ,5.33 ,3
4452,-2.05 ,4.28 ,1
4453,-2.46 ,2.01 ,2
4454,-3.78 ,2.99 ,1
4455,3.75 ,3.16 ,3
4456,-4.09 ,4.16 ,1
4457,1.11 ,2.04 ,2
4458,1.82 ,1.76 ,2
4459,6.15 ,6.08 ,3
4460,-3.48 ,4.94 ,1
4461,-3.95 ,2.09 ,1
4462,9.03 ,2.40 ,3
4463,-0.20 ,5.48 ,1
4464,3.72 ,6.89 ,3
4465,6.30 ,3.12 ,3
4466,3.70 ,3.42 ,3
4467,3.57 ,1.73 ,3
4468,6.84 ,5.16 ,3
4469,-5.61 ,-0.10 ,1
4470,0.23 ,1.20 ,2
4471,0.67 ,2.54 ,2
4472,1.96 ,1.59 ,2
4473,0.95 ,3.03 ,2
4474,1.20 ,0.54 ,2
4475,1.51 ,1.43 ,2
4476,7.87 ,4.15 ,3
4477,1.11 ,3.24 ,2
4478,-1.31 ,5.91 ,1
4479,-1.14 ,0.66 ,2
4480,8.68 ,8.01 ,3
4481,-0.66 ,2.56 ,2
4482,6.32 ,9.65 ,3
4483,1.81 ,7.80 ,3
4484,0.72 ,2.84 ,2
4485,4.01 ,7.81 ,3
4486,1.31 ,2.10 ,2
4487,1.64 ,1.68 ,2
4488,-3.76 ,4.93 ,1
4489,-5.71 ,4.92 ,1
4490,3.14 ,4.60 ,2
4491,-2.56 ,2.67 ,1
4492,0.51 ,-0.04 ,2
4493,0.65 ,2.95 ,2
4494,1.93 ,3.85 ,2
4495,2.20 ,1.37 ,2
4496,8.60 ,7.58 ,3
4497,-5.27 ,5.24 ,1
4498,-6.50 ,4.95 ,1
4499,7.52 ,7.01 ,3
4500,4.65 ,6.32 ,3
4501,-3.26 ,5.45 ,1
4502,0.95 ,2.39 ,2
4503,1.28 ,4.54 ,2
4504,5.93 ,2.61 ,3
4505,-4.86 ,4.30 ,1
4506,2.27 ,1.83 ,2
4507,6.26 ,6.42 ,3
4508,5.02 ,6.86 ,3
4509,-4.79 ,2.97 ,1
4510,-4.59 ,5.74 ,1
4511,-0.80 ,0.03 ,1
4512,8.86 ,3.56 ,3
4513,-3.24 ,2.98 ,1
4514,9.44 ,6.92 ,3
4515,4.99 ,3.68 ,3
4516,4.69 ,5.72 ,3
4517,-3.43 ,6.93 ,1
4518,1.13 ,6.95 ,3
4519,1.62 ,1.22 ,2
4520,-3.31 ,2.36 ,1
4521,5.24 ,6.69 ,3
4522,0.81 ,1.72 ,2
4523,-3.74 ,3.95 ,1
4524,-4.07 ,3.71 ,1
4525,3.54 ,7.36 ,3
4526,-1.11 ,6.01 ,1
4527,-5.18 ,1.92 ,1
4528,5.21 ,6.86 ,3
4529,-5.80 ,6.43 ,1
4530,5.38 ,6.30 ,3
4531,2.11 ,5.51 ,2
4532,0.01 ,1.55 ,2
4533,-4.40 ,4.94 ,1
4534,0.18 ,3.19 ,2
4535,0.81 ,0.65 ,2
4536,-4.01 ,1.70 ,1
4537,-2.16 ,4.95 ,1
4538,6.68 ,5.67 ,3
4539,8.61 ,2.50 ,3
4540,0.41 ,2.23 ,2
4541,3.68 ,3.76 ,3
4542,-5.43 ,4.56 ,1
4543,8.80 ,6.41 ,3
4544,-4.69 ,4.31 ,1
4545,-3.54 ,5.71 ,1
4546,-7.10 ,6.43 ,1
4547,0.65 ,-0.18 ,2
4548,0.83 ,0.00 ,2
4549,6.34 ,7.41 ,3
4550,-3.32 ,3.65 ,1
4551,1.59 ,1.32 ,2
4552,0.33 ,0.43 ,2
4553,7.40 ,5.10 ,3
4554,7.52 ,4.12 ,3
4555,9.09 ,8.19 ,3
4556,4.57 ,5.83 ,3
4557,-3.46 ,1.86 ,1
4558,-3.74 ,5.63 ,1
4559,-2.34 ,0.76 ,1
4560,-3.25 ,4.25 ,1
4561,1.21 ,2.52 ,2
4562,-1.39 ,3.98 ,1
4563,0.66 ,8.84 ,3
4564,-3.78 ,3.78 ,1
4565,0.15 ,0.90 ,2
4566,-5.31 ,5.02 ,1
4567,8.94 ,6.84 ,3
4568,0.24 ,3.27 ,2
4569,2.54 ,0.26 ,2
4570,1.07 ,3.78 ,2
4571,1.52 ,3.47 ,2
4572,0.83 ,0.16 ,2
4573,7.29 ,7.51 ,3
4574,8.06 ,8.64 ,3
4575,7.13 ,2.85 ,3
4576,-5.15 ,6.16 ,1
4577,-0.27 ,0.44 ,2
4578,0.96 ,1.84 ,2
4579,0.91 ,4.25 ,2
4580,-0.20 ,4.90 ,1
4581,-4.66 ,2.22 ,1
4582,0.82 ,2.77 ,2
4583,1.08 ,1.20 ,2
4584,-4.18 ,1.36 ,1
4585,0.04 ,0.84 ,2
4586,-0.75 ,4.18 ,1
4587,5.68 ,6.68 ,3
4588,-4.75 ,2.13 ,1
4589,0.38 ,0.16 ,2
4590,-0.25 ,2.75 ,2
4591,5.44 ,4.93 ,3
4592,0.12 ,2.11 ,2
4593,3.73 ,2.60 ,3
4594,7.02 ,3.43 ,3
4595,9.69 ,5.57 ,3
4596,-0.21 ,0.95 ,2
4597,-5.11 ,4.91 ,1
4598,-5.73 ,5.17 ,1
4599,-2.64 ,3.38 ,1
4600,5.77 ,6.38 ,3
4601,1.89 ,1.25 ,2
4602,0.65 ,1.61 ,2
4603,-3.58 ,5.31 ,1
4604,5.99 ,12.12 ,3
4605,-3.96 ,5.85 ,1
4606,4.25 ,6.82 ,3
4607,-4.01 ,2.69 ,1
4608,5.44 ,4.41 ,3
4609,0.31 ,2.28 ,2
4610,-2.61 ,3.45 ,1
4611,7.13 ,5.37 ,3
4612,-4.86 ,5.79 ,1
4613,7.04 ,4.56 ,3
4614,0.50 ,1.98 ,2
4615,-2.23 ,4.12 ,2
4616,2.33 ,2.72 ,2
4617,-7.51 ,7.59 ,1
4618,5.95 ,2.40 ,3
4619,0.96 ,1.42 ,2
4620,-2.31 ,4.42 ,1
4621,4.55 ,-0.38 ,3
4622,2.74 ,8.01 ,3
4623,7.66 ,6.27 ,3
4624,5.13 ,6.16 ,3
4625,-1.49 ,1.66 ,2
4626,-2.02 ,2.47 ,2
4627,-4.15 ,4.54 ,1
4628,7.10 ,3.86 ,3
4629,0.85 ,0.40 ,2
4630,-3.51 ,2.65 ,1
4631,4.24 ,2.92 ,3
4632,10.19 ,8.09 ,3
4633,-4.83 ,5.03 ,1
4634,3.12 ,5.16 ,3
4635,1.02 ,2.35 ,2
4636,6.55 ,3.78 ,3
4637,5.06 ,9.55 ,3
4638,7.42 ,6.22 ,3
4639,6.47 ,4.66 ,3
4640,0.49 ,-0.32 ,2
4641,0.62 ,1.80 ,2
4642,5.69 ,3.32 ,3
4643,-1.29 ,1.75 ,1
4644,9.88 ,2.92 ,3
4645,0.70 ,5.24 ,1
4646,4.68 ,6.25 ,3
4647,3.32 ,5.99 ,3
4648,5.17 ,6.13 ,3
4649,2.21 ,7.40 ,3
4650,7.17 ,5.35 ,3
4651,5.14 ,3.36 ,3
4652,6.26 ,7.60 ,3
4653,2.22 ,3.15 ,2
4654,-4.39 ,4.98 ,1
4655,1.28 ,2.59 ,2
4656,0.71 ,1.56 ,2
4657,0.20 ,3.14 ,2
4658,-0.68 ,2.12 ,2
4659,5.11 ,6.48 ,3
4660,8.22 ,5.33 ,3
4661,5.51 ,9.73 ,3
4662,-4.88 ,3.85 ,1
4663,-3.26 ,3.98 ,1
4664,4.64 ,6.63 ,3
4665,3.39 ,3.23 ,2
4666,3.51 ,4.10 ,3
4667,4.55 ,6.44 ,3
4668,5.41 ,7.78 ,3
4669,1.16 ,4.76 ,1
4670,7.68 ,3.14 ,3
4671,-1.71 ,2.33 ,1
4672,6.35 ,4.62 ,3
4673,-0.57 ,3.73 ,2
4674,3.74 ,6.97 ,3
4675,-4.58 ,3.73 ,1
4676,3.78 ,6.52 ,3
4677,4.72 ,8.73 ,3
4678,-5.63 ,5.45 ,1
4679,4.60 ,7.56 ,3
4680,7.14 ,2.31 ,3
4681,-0.17 ,3.23 ,2
4682,5.72 ,3.22 ,3
4683,6.06 ,5.22 ,3
4684,-2.83 ,3.04 ,1
4685,-1.13 ,1.02 ,2
4686,2.07 ,2.73 ,2
4687,-5.16 ,3.57 ,1
4688,5.38 ,5.69 ,3
4689,5.38 ,4.48 ,3
4690,4.12 ,7.58 ,3
4691,-2.66 ,5.31 ,1
4692,0.97 ,2.56 ,2
4693,3.28 ,1.84 ,2
4694,7.14 ,1.83 ,3
4695,-5.26 ,5.10 ,1
4696,7.01 ,4.35 ,3
4697,1.34 ,2.49 ,2
4698,-2.74 ,4.12 ,1
4699,-1.70 ,-0.03 ,1
4700,3.10 ,4.89 ,3
4701,-4.53 ,3.32 ,1
4702,-0.03 ,3.11 ,2
4703,1.52 ,-0.37 ,2
4704,7.49 ,4.79 ,3
4705,-3.21 ,4.12 ,1
4706,7.84 ,6.73 ,3
4707,6.01 ,4.55 ,3
4708,-10.00 ,2.73 ,1
4709,-2.93 ,1.67 ,1
4710,3.94 ,6.90 ,3
4711,3.97 ,2.92 ,3
4712,-4.14 ,5.74 ,1
4713,2.96 ,-0.24 ,2
4714,7.10 ,1.70 ,3
4715,7.21 ,7.27 ,3
4716,-3.43 ,3.86 ,1
4717,1.94 ,1.24 ,2
4718,-4.32 ,6.96 ,1
4719,2.16 ,0.13 ,2
4720,-4.82 ,4.05 ,1
4721,0.14 ,2.73 ,2
4722,-5.84 ,3.92 ,1
4723,-5.90 ,5.59 ,1
4724,4.76 ,4.37 ,3
4725,4.52 ,8.92 ,3
4726,-5.55 ,3.92 ,1
4727,1.95 ,4.08 ,2
4728,4.93 ,3.59 ,3
4729,4.78 ,4.48 ,3
4730,9.10 ,6.23 ,3
4731,2.26 ,1.69 ,2
4732,-5.83 ,2.98 ,1
4733,1.66 ,1.01 ,2
4734,-5.13 ,4.05 ,1
4735,8.39 ,5.57 ,3
4736,-0.48 ,0.28 ,2
4737,6.30 ,6.50 ,3
4738,-1.76 ,3.23 ,2
4739,0.23 ,4.48 ,2
4740,-4.78 ,1.59 ,1
4741,1.30 ,2.36 ,2
4742,0.94 ,0.87 ,2
4743,2.23 ,2.82 ,2
4744,-0.84 ,2.98 ,2
4745,6.78 ,4.96 ,3
4746,4.34 ,3.55 ,3
4747,1.06 ,1.98 ,2
4748,-4.60 ,4.82 ,1
4749,-2.69 ,4.20 ,1
4750,9.53 ,9.28 ,3
4751,-4.36 ,4.21 ,1
4752,5.75 ,8.29 ,3
4753,-4.00 ,3.48 ,1
4754,-1.21 ,3.76 ,1
4755,5.57 ,7.66 ,3
4756,2.30 ,4.66 ,2
4757,1.42 ,2.53 ,2
4758,-5.01 ,3.33 ,1
4759,-0.01 ,0.40 ,2
4760,-3.87 ,3.94 ,1
4761,-6.39 ,4.62 ,1
4762,-4.30 ,4.79 ,1
4763,-5.05 ,4.19 ,1
4764,9.02 ,8.11 ,3
4765,7.73 ,7.00 ,3
4766,6.04 ,4.24 ,3
4767,-7.20 ,5.79 ,1
4768,1.21 ,3.94 ,2
4769,0.60 ,2.86 ,2
4770,-4.46 ,2.44 ,1
4771,-1.87 ,-0.09 ,2
4772,0.41 ,2.26 ,2
4773,0.63 ,-0.08 ,2
4774,0.84 ,1.53 ,2
4775,-5.31 ,2.88 ,1
4776,4.91 ,4.93 ,3
4777,4.93 ,4.05 ,3
4778,2.57 ,2.33 ,2
4779,-3.31 ,6.06 ,1
4780,2.51 ,1.03 ,2
4781,6.67 ,1.42 ,3
4782,-6.06 ,6.82 ,1
4783,-4.59 ,2.64 ,1
4784,2.88 ,5.35 ,3
4785,-4.65 ,5.71 ,1
4786,1.00 ,2.22 ,2
4787,-4.09 ,-0.35 ,1
4788,-0.47 ,2.88 ,2
4789,0.21 ,0.41 ,2
4790,4.00 ,1.98 ,2
4791,-5.66 ,5.27 ,1
4792,-3.03 ,3.66 ,1
4793,3.71 ,4.35 ,3
4794,-0.87 ,2.32 ,2
4795,-6.41 ,6.56 ,1
4796,6.63 ,5.74 ,3
4797,0.05 ,1.29 ,2
4798,-6.63 ,4.81 ,1
4799,3.18 ,3.04 ,2
4800,-5.18 ,1.72 ,1
4801,-4.13 ,2.35 ,1
4802,7.61 ,8.59 ,3
4803,2.86 ,0.41 ,2
4804,5.18 ,5.33 ,3
4805,-3.82 ,4.35 ,1
4806,6.48 ,1.66 ,3
4807,-5.47 ,4.84 ,1
4808,-7.69 ,3.19 ,1
4809,-5.59 ,5.20 ,1
4810,-2.33 ,4.81 ,1
4811,-4.62 ,4.43 ,1
4812,9.31 ,6.57 ,3
4813,-3.89 ,2.03 ,1
4814,5.74 ,3.68 ,3
4815,-6.09 ,3.86 ,1
4816,-2.47 ,2.12 ,2
4817,0.92 ,1.94 ,2
4818,3.02 ,2.75 ,2
4819,8.79 ,5.45 ,3
4820,-2.07 ,2.91 ,1
4821,5.73 ,8.33 ,3
4822,-4.59 ,4.10 ,1
4823,1.32 ,8.24 ,3
4824,-5.58 ,4.09 ,1
4825,2.88 ,6.06 ,3
4826,-5.44 ,3.14 ,1
4827,0.65 ,2.46 ,2
4828,-3.21 ,2.87 ,1
4829,9.19 ,2.45 ,3
4830,-0.14 ,1.73 ,2
4831,-0.64 ,3.02 ,2
4832,8.48 ,3.09 ,3
4833,5.14 ,5.99 ,3
4834,4.00 ,9.30 ,3
4835,-1.70 ,1.53 ,2
4836,2.35 ,1.34 ,2
4837,4.41 ,3.03 ,3
4838,-4.08 ,3.28 ,1
4839,8.32 ,7.42 ,3
4840,6.42 ,7.38 ,3
4841,7.27 ,4.85 ,3
4842,-1.00 ,4.98 ,1
4843,3.65 ,7.95 ,3
4844,-1.28 ,3.68 ,1
4845,1.07 ,1.86 ,2
4846,6.09 ,4.91 ,3
4847,-5.67 ,4.12 ,1
4848,4.86 ,5.75 ,3
4849,4.50 ,7.22 ,3
4850,5.83 ,5.70 ,3
4851,5.63 ,4.32 ,3
4852,8.78 ,9.82 ,3
4853,0.95 ,0.46 ,2
4854,-0.55 ,0.43 ,2
4855,1.29 ,2.38 ,2
4856,3.10 ,5.44 ,3
4857,8.63 ,5.70 ,3
4858,4.09 ,7.31 ,3
4859,-4.18 ,4.23 ,1
4860,-3.41 ,4.75 ,1
4861,5.26 ,5.87 ,3
4862,-3.50 ,4.30 ,1
4863,3.98 ,6.24 ,3
4864,-6.06 ,7.25 ,1
4865,-6.76 ,2.39 ,1
4866,-7.30 ,-0.25 ,1
4867,-2.84 ,1.89 ,1
4868,6.62 ,5.68 ,3
4869,3.51 ,4.96 ,3
4870,11.06 ,4.89 ,3
4871,-2.87 ,3.46 ,1
4872,0.60 ,1.85 ,2
